spec_id,symbol,source_type,valid_from,valid_to_exclusive,payout_model,underlying,quote_currency,settlement_currency,margin_currency,multiplier_major,multiplier_currency,multiplier_raw,evidence_confidence,missing_fields,field_provenance,source_urls,data_source_commit,metadata_row_sha256,notes
ETHH19-SNAPSHOT-2bc1319622dc,ETHH19,BITMEX_INSTRUMENT_SNAPSHOT,2018-12-17T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2bc1319622dc03a8e166fcbbeb53e87d34fe5db8e9e5f5183d190384e8280c3c,Current snapshot version generated locally without network access.
ETHH20-SNAPSHOT-c5098c148c69,ETHH20,BITMEX_INSTRUMENT_SNAPSHOT,2019-12-13T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,c5098c148c69ce94a3c1af6360d12854a0b06dd13052b29ca4f486e90a0c7839,Current snapshot version generated locally without network access.
ETHH21-SNAPSHOT-7defb7df634a,ETHH21,BITMEX_INSTRUMENT_SNAPSHOT,2020-12-11T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7defb7df634a8df997bff8deca786b6a9b372610cc8a4306919c468f6b2598a2,Current snapshot version generated locally without network access.
ETHH22-SNAPSHOT-8fa76ee571cd,ETHH22,BITMEX_INSTRUMENT_SNAPSHOT,2021-12-22T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,8fa76ee571cd801c53e9b99b1063d3971560d9c6c83938f30df1b0168d61bb7a,Current snapshot version generated locally without network access.
ETHH23-SNAPSHOT-0bb6b2ebf515,ETHH23,BITMEX_INSTRUMENT_SNAPSHOT,2022-12-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,0bb6b2ebf5159f4c564d6611fb86c0f3b5ea95875b3d30e5c0809c3729e882c6,Current snapshot version generated locally without network access.
ETHH24-SNAPSHOT-5379934736a4,ETHH24,BITMEX_INSTRUMENT_SNAPSHOT,2023-12-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5379934736a46e78abc895072a7a2e7ff48293b8d25f30d9e0bc843a4bf276a3,Current snapshot version generated locally without network access.
ETHH25-SNAPSHOT-40f7520bc90c,ETHH25,BITMEX_INSTRUMENT_SNAPSHOT,2024-12-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,40f7520bc90c6edbb1ed655fb816f56a223792570ae077c009dae98d835c6488,Current snapshot version generated locally without network access.
ETHH26-SNAPSHOT-6a8d5bfec8d1,ETHH26,BITMEX_INSTRUMENT_SNAPSHOT,2025-12-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,6a8d5bfec8d18a6a846c00c1908991c92448f4ae8876b1b492fdff9eee382ead,Current snapshot version generated locally without network access.
ETHJ17-SNAPSHOT-618c6fc2c26a,ETHJ17,BITMEX_INSTRUMENT_SNAPSHOT,2017-03-24T02:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,618c6fc2c26ae90a83dce0684313b396eae83744b9b6a97b32b455063206c55b,Current snapshot version generated locally without network access.
ETHM17-SNAPSHOT-3f896b53793b,ETHM17,BITMEX_INSTRUMENT_SNAPSHOT,2017-04-27T07:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,3f896b53793be5d6effa10bdea1d7c14c2c9ddae8c3403bff933aabf6e1a0d83,Current snapshot version generated locally without network access.
ETHM18-SNAPSHOT-dfdd5e5c4d93,ETHM18,BITMEX_INSTRUMENT_SNAPSHOT,2018-03-29T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,dfdd5e5c4d938c7fc19bf0ebc4eaffc85ad0a669a0cf20cb6b98b7dc7929aa58,Current snapshot version generated locally without network access.
ETHM19-SNAPSHOT-41ca0fbd7be1,ETHM19,BITMEX_INSTRUMENT_SNAPSHOT,2019-03-15T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,41ca0fbd7be1687af062dfd2bb304b049f792e9e7387e105b12bf7f1672fbaee,Current snapshot version generated locally without network access.
ETHM20-SNAPSHOT-e10ab8d3f989,ETHM20,BITMEX_INSTRUMENT_SNAPSHOT,2020-03-13T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e10ab8d3f989c5b2f3b579e2061818eb6daf6fcff58b6d3845e6a2f2e160b4db,Current snapshot version generated locally without network access.
ETHM21-SNAPSHOT-dc0dfcb3573d,ETHM21,BITMEX_INSTRUMENT_SNAPSHOT,2021-03-12T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,dc0dfcb3573d929dbd09367d59a465fde8fc66d89ed2f77d2b5d6957645ee6d8,Current snapshot version generated locally without network access.
ETHM22-SNAPSHOT-0d7168f2d9ea,ETHM22,BITMEX_INSTRUMENT_SNAPSHOT,2022-03-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,0d7168f2d9ea3bbd5778265c7b2ac469528666dc8258359071cc1f2c13e610fe,Current snapshot version generated locally without network access.
ETHM23-SNAPSHOT-e98676f78b44,ETHM23,BITMEX_INSTRUMENT_SNAPSHOT,2023-03-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e98676f78b449b3543635dff12de01c61d44c8ec1674f20f8c5e1634a5553934,Current snapshot version generated locally without network access.
ETHM24-SNAPSHOT-56d43ae69704,ETHM24,BITMEX_INSTRUMENT_SNAPSHOT,2024-03-12T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,56d43ae697045136dd5fb728223a16a5b9fb3e6e7d4b3e41f780cebfb6634d3b,Current snapshot version generated locally without network access.
ETHM25-SNAPSHOT-2c79c011d5df,ETHM25,BITMEX_INSTRUMENT_SNAPSHOT,2025-03-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2c79c011d5dfdc8d1bdcbf63871d31f4093da02417f5d619ee2c9a19f7d44d4b,Current snapshot version generated locally without network access.
ETHM26-SNAPSHOT-9d49cd4e0acb,ETHM26,BITMEX_INSTRUMENT_SNAPSHOT,2026-03-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,9d49cd4e0acbafc70a6174d7ffa59a1d455d78b4a787583ee10ee84df0167a45,Current snapshot version generated locally without network access.
ETHPOWZ22-SNAPSHOT-0642f8353f90,ETHPOWZ22,BITMEX_INSTRUMENT_SNAPSHOT,2022-08-09T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETHPOW,USDT,USDT,USDT,0.00001,ETHPOW,10,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,0642f8353f90637220fb8a4c68746d4d762f81b631a5535ed92e92789ec730ba,Current snapshot version generated locally without network access.
ETHU17-SNAPSHOT-2c9ac9fd9db4,ETHU17,BITMEX_INSTRUMENT_SNAPSHOT,2017-06-16T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2c9ac9fd9db49444a8a9619558d0b49a9582daae1dcbeae6b258063f46960d05,Current snapshot version generated locally without network access.
ETHU18-SNAPSHOT-1310f38677d7,ETHU18,BITMEX_INSTRUMENT_SNAPSHOT,2018-06-19T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,1310f38677d74e2b2bb89cbdabc022f261e97d57897b34071c15c0ef8af274e3,Current snapshot version generated locally without network access.
ETHU19-SNAPSHOT-ff51a514001f,ETHU19,BITMEX_INSTRUMENT_SNAPSHOT,2019-06-14T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ff51a514001f5ce4a1db009ff806d6cf7cf0189cf72c4ddb2bf70b996a0af0dd,Current snapshot version generated locally without network access.
ETHU20-SNAPSHOT-811d2b4976e6,ETHU20,BITMEX_INSTRUMENT_SNAPSHOT,2020-06-12T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,811d2b4976e64842183fdeb20f10f9b61051ca743b4b8f06763daaaf39211deb,Current snapshot version generated locally without network access.
ETHU21-SNAPSHOT-8c4f587ec7d7,ETHU21,BITMEX_INSTRUMENT_SNAPSHOT,2021-06-16T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,1,ETH,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,8c4f587ec7d7c818aac611251f3e3c1b77bb311603a45803bc15efb70856a68c,Current snapshot version generated locally without network access.
ETHU22-SNAPSHOT-b2df3b9481d3,ETHU22,BITMEX_INSTRUMENT_SNAPSHOT,2022-06-15T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,b2df3b9481d3cd0cb0b7afccc6671efa4bd05fbd15060d9cb5158034c76affca,Current snapshot version generated locally without network access.
ETHU23-SNAPSHOT-99ec4261adc6,ETHU23,BITMEX_INSTRUMENT_SNAPSHOT,2023-06-14T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,99ec4261adc60f47e689e6165b40f223f5c020c9de378f1bc59b9a9349658e04,Current snapshot version generated locally without network access.
ETHU24-SNAPSHOT-8fd7ea95c5bf,ETHU24,BITMEX_INSTRUMENT_SNAPSHOT,2024-06-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,8fd7ea95c5bf6e5ae43a945b7af79624a14945bc35ef53c4cbe2be9ac975c4f6,Current snapshot version generated locally without network access.
ETHU25-SNAPSHOT-8f8037d3d3a2,ETHU25,BITMEX_INSTRUMENT_SNAPSHOT,2025-06-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,8f8037d3d3a2aae523edcaffa96e75b816041a6384c5d7302589effba6614a74,Current snapshot version generated locally without network access.
ETHU26-SNAPSHOT-739564dc68b8,ETHU26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-09T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ETH,XBT,XBT,XBT,0.00001,ETH,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,739564dc68b8e1ecd90b5892ae671fcde2d3b2ba37350f4f7b70ccfbd15cdcf0,Current snapshot version generated locally without network access.
